replication,contract_id,method,K,sigma,T,monitoring_dates,price,observation_variance,estimator_variance,std_error,ci_lower,ci_upper,beta,payoff_control_correlation,training_paths,pilot_paths,pricing_observations,pricing_simulated_paths,training_runtime_s,pilot_runtime_s,marginal_pricing_runtime_s,standalone_runtime_s,selected_checkpoint,parameter_checkpoint_hash,failure_status,failure_message
1,volatility_low,PCNCV_BETA1,100.0,0.1,1.0,12,3.8284562603389958,7.361296590786924,0.03680648295393462,0.19185015755514673,3.4524299515309083,4.204482569147084,1.0,0.778665381582885,100,0,200,200,0.010419270000056713,0.0,9.020000106829684e-07,0.010420172000067396,10,33f29a80fce3ac44071621d03c0b5808086148ced09444b06f0bcc6bfc374f47,,
1,volatility_low,PCNCV_BETA,100.0,0.1,1.0,12,3.9097512496428033,6.498118517469748,0.03249059258734874,0.1802514704166064,3.556458367626255,4.263044131659352,1.2915073969346038,0.7168035918996926,100,50,200,200,0.010419270000056713,0.00012211800003569806,0.00012211800003569806,0.010663506000128109,10,33f29a80fce3ac44071621d03c0b5808086148ced09444b06f0bcc6bfc374f47,,
1,volatility_high,MC,100.0,0.5,1.0,12,9.666390574392159,325.120569506754,1.62560284753377,1.2749913127287456,7.167407601443817,12.1653735473405,nan,nan,0,0,200,200,0.0,0.0,5.544999999074207e-05,5.544999999074207e-05,10,,,
1,volatility_high,GCV,100.0,0.5,1.0,12,13.210495104418623,2.1050665939594584,0.010525332969797291,0.10259304542607793,13.00941273538351,13.411577473453736,1.064444414347553,0.9985797225010838,0,50,200,200,0.0,0.00028162900002826063,6.0288999975455226e-05,0.00034191800000371586,10,,,
1,volatility_high,NCV_TRANSFER_BETA1,100.0,0.5,1.0,12,9.821561907598978,305.64062692258403,1.5282031346129201,1.2362051345197205,7.398599843940326,12.24452397125763,1.0,0.5111202370812721,0,0,200,200,0.0050019459999930405,0.0,8.073000003605557e-05,0.005082676000029096,10,e7bfef100dc9163506e7e964f02d0e3e5f3fc82a266eb81b4949fc3f0c67fbbd,,
1,volatility_high,NCV_TRANSFER_BETA,100.0,0.5,1.0,12,10.983501119543973,240.29905276893805,1.2014952638446903,1.0961273939851564,8.835091427333067,13.13191081175488,8.488104844702958,0.6198208715426053,0,50,200,200,0.0050019459999930405,0.00011477499992906814,0.00011477499992906814,0.005231495999851177,10,e7bfef100dc9163506e7e964f02d0e3e5f3fc82a266eb81b4949fc3f0c67fbbd,,
1,volatility_high,PCNCV_BETA1,100.0,0.5,1.0,12,10.028335500333489,267.0750889444232,1.335375444722116,1.155584460228726,7.763389958285186,12.29328104238179,1.0,0.7482373544041441,100,0,200,200,0.010419270000056713,0.0,9.150001005764352e-07,0.01042018500015729,10,33f29a80fce3ac44071621d03c0b5808086148ced09444b06f0bcc6bfc374f47,,
1,volatility_high,PCNCV_BETA,100.0,0.5,1.0,12,12.350228017029185,158.9895467208949,0.7949477336044746,0.8915984149853984,10.602695123657805,14.097760910400565,7.415043699416452,0.7538181932025516,100,50,200,200,0.010419270000056713,0.00011412300000301911,0.00011412300000301911,0.010647516000062751,10,33f29a80fce3ac44071621d03c0b5808086148ced09444b06f0bcc6bfc374f47,,
1,maturity_short,MC,100.0,0.2,0.5,12,4.1279867421331256,39.506166370623056,0.1975308318531153,0.44444440805697544,3.256875702341454,4.999097781924798,nan,nan,0,0,200,200,0.0,0.0,5.528499991669378e-05,5.528499991669378e-05,10,,,
1,maturity_short,GCV,100.0,0.2,0.5,12,4.10635559161209,0.008945576168745866,4.472788084372933e-05,0.006687890612422524,4.093247326011742,4.119463857212438,1.015037109201176,0.9998427931303243,0,50,200,200,0.0,0.0002622389999942243,5.516099986380141e-05,0.0003173999998580257,10,,,
1,maturity_short,NCV_TRANSFER_BETA1,100.0,0.2,0.5,12,4.193321153172703,30.370799136501173,0.15185399568250588,0.3896844822192768,3.4295395680229204,4.957102738322486,1.0,0.6965603770420709,0,0,200,200,0.0050019459999930405,0.0,7.143099992390489e-05,0.005073376999916945,10,e7bfef100dc9163506e7e964f02d0e3e5f3fc82a266eb81b4949fc3f0c67fbbd,,
1,maturity_short,NCV_TRANSFER_BETA,100.0,0.2,0.5,12,4.310881471140203,21.31606567336604,0.10658032836683021,0.3264664276259202,3.671007272993399,4.950755669287006,2.7993629405534306,0.7137817793084643,0,50,200,200,0.0050019459999930405,8.430299999417912e-05,8.430299999417912e-05,0.005170551999981399,10,e7bfef100dc9163506e7e964f02d0e3e5f3fc82a266eb81b4949fc3f0c67fbbd,,
1,maturity_short,PCNCV_BETA1,100.0,0.2,0.5,12,4.064058919384634,22.616233954913685,0.11308116977456843,0.3362754373643255,3.4049590621505565,4.723158776618712,1.0,0.7695251081592227,100,0,200,200,0.010419270000056713,0.0,8.4499993135978e-07,0.010420114999988073,10,33f29a80fce3ac44071621d03c0b5808086148ced09444b06f0bcc6bfc374f47,,
