contract_id,method,successful_replications,failed_replications,failure_messages,mean_price,median_price,empirical_std_across_replications,empirical_standard_error_of_mean,mean_reported_estimator_standard_error,pricing_observations_mean,pricing_simulated_paths_mean,pilot_paths_mean,target_training_paths_mean,mean_observation_variance,mean_estimator_variance,bias_against_reference_estimate,absolute_bias,mae,rmse,mean_confidence_interval_width,naive_coverage_against_estimated_reference,naive_coverage_label,variance_reduction_vs_mc_arithmetic_mean,variance_reduction_vs_gcv_arithmetic_mean,path_efficiency_vs_mc,runtime_efficiency_vs_mc,setup_cost_s_median,setup_cost_s_mean,setup_cost_s_std,pricing_runtime_s_median,pricing_runtime_s_mean,pricing_runtime_s_std,pilot_runtime_s_median,pilot_runtime_s_mean,pilot_runtime_s_std,target_training_runtime_s_median,target_training_runtime_s_mean,target_training_runtime_s_std,ncv_setup_cost_s_median,ncv_setup_cost_s_mean,ncv_setup_cost_s_std,marginal_runtime_s_median,marginal_runtime_s_mean,marginal_runtime_s_std,standalone_runtime_s_median,standalone_runtime_s_mean,standalone_runtime_s_std
strike_high,NCV_TRANSFER_BETA,5,0,,0.5339405799897401,0.5353962626169125,0.01449133398248807,0.006480721573899214,0.00825802888427607,50000.0,50000.0,1000.0,0.0,3.4101326860694807,6.820265372138961e-05,0.0005161077378106338,0.0005161077378106338,0.009654053014315078,0.012971714446079934,0.032371473226362205,0.6,naive_coverage_vs_estimated_reference_not_true_coverage,1.8417838162530504,0.009220360850398499,0.9803921568627451,0.026063798438486035,12.584736798999984,12.775727276199996,0.4539945990554676,0.35732065400020474,0.357631186800063,0.0035010805779479136,0.008099393000065902,0.008180465800069214,0.000156643327211485,0.0,0.0,0.0,NA,NA,NA,0.35732065400020474,0.357631186800063,0.0035010805779479136,12.941005143999973,13.133358463000059,0.456953380891429
strike_high,NCV_TRANSFER_BETA1,5,0,,0.5236606307690924,0.5240335741201526,0.019896558018866056,0.00889801124969061,0.029371856124632546,50000.0,50000.0,0.0,0.0,43.13642873031006,0.000862728574606201,-0.009763841482837043,0.009763841482837043,0.01731052369742936,0.020298547172161154,0.11513767600855955,1.0,naive_coverage_vs_estimated_reference_not_true_coverage,0.14562878400129034,0.000728459388697198,1.0,0.026083470126219914,12.57665540999983,12.767546810399926,0.45403760438603125,0.3556610959999489,0.3559067079999295,0.0022998210310737036,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.3556610959999489,0.3559067079999295,0.0022998210310737036,12.932316505999779,13.123453518399856,0.45490583894850223
strike_low,AV,5,0,,21.49890817607515,21.497737698534568,0.005236297517169983,0.0023417434397610907,0.006244775602693423,50000.0,100000.0,0.0,0.0,1.9500373558048298,3.9000747116096595e-05,-0.0023159019331586705,0.0023159019331586705,0.004750283766398411,0.005224791968553819,0.02447952036255998,1.0,naive_coverage_vs_estimated_reference_not_true_coverage,65.40748619350795,0.04351187718123496,0.5,0.6895676254630181,0.0,0.0,0.0,0.4946008019999226,0.49396052659994893,0.002753200385803124,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.4946008019999226,0.49396052659994893,0.002753200385803124,0.4946008019999226,0.49396052659994893,0.002753200385803124
strike_low,GCV,5,0,,21.50233166538777,21.502573735044404,0.0006002516535892615,0.00026844070020644886,0.001302392291246947,50000.0,50000.0,1000.0,0.0,0.08481673247252508,1.6963346494505016e-06,0.0011075873794617053,0.0011075873794617053,0.0011075873794609947,0.0012308498857499187,0.005105377781688958,1.0,naive_coverage_vs_estimated_reference_not_true_coverage,1503.6618052307538,1.0,0.9803921568627451,0.8575004692172147,0.007507083000064085,0.007513977799953863,6.145047200923704e-05,0.388514707000013,0.38970934700000726,0.0032060100654711147,0.007507083000064085,0.007513977799953863,6.145047200923704e-05,0.0,0.0,0.0,NA,NA,NA,0.388514707000013,0.38970934700000726,0.0032060100654711147,0.3959941660000368,0.39722332479996114,0.003242672117222061
strike_low,MC,5,0,,21.46575552570397,21.427049233990488,0.07902149898774037,0.03533948868410366,0.0504982191017294,50000.0,50000.0,0.0,0.0,127.50433895427277,0.0025500867790854555,-0.03546855230434076,0.03546855230434076,0.07704973941016462,0.07907930225021854,0.19795301887878053,0.8,naive_coverage_vs_estimated_reference_not_true_coverage,1.0,0.0006652175770358026,1.0,1.0,0.0,0.0,0.0,0.3393125410000266,0.34061918739998875,0.003015800613592871,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.3393125410000266,0.34061918739998875,0.003015800613592871,0.3393125410000266,0.34061918739998875,0.003015800613592871
strike_low,NCV_SCRATCH,5,0,,21.50257807484313,21.50178670658852,0.0027498111400098514,0.0012297529268696437,0.0022143005317488656,50000.0,50000.0,0.0,20000.0,0.25604737491004187,5.120947498200837e-06,0.0013539968348190712,0.0013539968348190712,0.002135730916652534,0.0028075748384101956,0.008680058084455312,1.0,naive_coverage_vs_estimated_reference_not_true_coverage,583.8015624220117,0.3894433358470416,0.7142857142857143,0.026519344517635348,12.532240808999859,12.51302571759993,0.0355952211566358,0.33070294200001626,0.3311525076000635,0.0023293923080593627,0.0,0.0,0.0,12.532240808999859,12.51302571759993,0.0355952211566358,12.532240808999859,12.51302571759993,0.0355952211566358,0.33070294200001626,0.3311525076000635,0.0023293923080593627,12.861449969999967,12.844178225199993,0.03452135457773445
strike_low,NCV_TRANSFER_BETA,5,0,,21.50683003321906,21.507361672556502,0.030029061192113172,0.013429404425213185,0.020062075306506222,50000.0,50000.0,1000.0,0.0,20.124987868686766,0.0004024997573737353,0.0056059552107505795,0.0056059552107505795,0.02218614512454451,0.0274376082537942,0.07864333520150382,0.8,naive_coverage_vs_estimated_reference_not_true_coverage,6.336374395851647,0.004215653329516848,0.9803921568627451,0.025936274154559118,12.584808863999797,12.775727970599927,0.45405135743594,0.35711611000010635,0.3571987316000559,0.003438887801665622,0.00818385900015528,0.008181160200001614,1.876317500367544e-05,0.0,0.0,0.0,NA,NA,NA,0.35711611000010635,0.3571987316000559,0.003438887801665622,12.941924973999903,13.132926702199985,0.45497059287882013
strike_low,NCV_TRANSFER_BETA1,5,0,,21.49714550752114,21.48725601469882,0.03805834516484666,0.01702020937994951,0.022746392109030806,50000.0,50000.0,0.0,0.0,25.871661371959615,0.0005174332274391923,-0.004078570487170197,0.004078570487170197,0.027256524640561962,0.034283886106567546,0.08916585706740107,0.6,naive_coverage_vs_estimated_reference_not_true_coverage,4.92958429453739,0.0032799393756388754,1.0,0.02595541196153736,12.57665540999983,12.767546810399926,0.45403760438603125,0.3553459810000277,0.3556965387999753,0.000720492278339223,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.3553459810000277,0.3556965387999753,0.000720492278339223,12.931916290999652,13.123243349199901,0.4538461484877911
volatility_high,AV,5,0,,12.330721829184762,12.32420437809442,0.02838264644254497,0.012693105365374626,0.054749449379560354,50000.0,100000.0,0.0,0.0,149.87612083215993,0.002997522416643199,-0.02531510171156448,0.02531510171156448,0.027462283098734375,0.0358512771032339,0.21461784156787686,1.0,naive_coverage_vs_estimated_reference_not_true_coverage,3.024826788882976,0.014730534710297612,0.5,0.6801933680305889,0.0,0.0,0.0,0.500795738999841,0.499917549599968,0.005286330551329528,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.500795738999841,0.499917549599968,0.005286330551329528,0.500795738999841,0.499917549599968,0.005286330551329528
volatility_high,GCV,5,0,,12.360823242417673,12.361749906361096,0.003445611276531378,0.0015409242076727973,0.0066446473025782,50000.0,50000.0,1000.0,0.0,2.2077573149004066,4.415514629800813e-05,0.004786311521346676,0.004786311521346676,0.004860301600548312,0.005692676666959707,0.02604701742610658,1.0,naive_coverage_vs_estimated_reference_not_true_coverage,205.45720651413814,1.0,0.9803921568627451,0.8551952711686864,0.0076348630000211415,0.007620094000048994,0.00012953468485952008,0.3893420489998789,0.38999740139993266,0.002220318255982053,0.0076348630000211415,0.007620094000048994,0.00012953468485952008,0.0,0.0,0.0,NA,NA,NA,0.3893420489998789,0.38999740139993266,0.002220318255982053,0.39683560799994666,0.39761749539998165,0.0021678454876309858
