result_type,projection_scope,setup_reuse_assumption,contract_id,method,Q,budget_paths_per_valuation,pricing_observations,pricing_simulated_paths,training_paths,pilot_paths,shared_paths,setup_paths_counted_once,paths_per_pricing_observation,pricing_independent_random_vectors_per_valuation,setup_independent_random_vectors_counted_once,total_independent_random_vectors,pricing_payoff_evaluations_per_valuation,total_payoff_evaluations,validation_paths,total_paths_used,feasible,failure_reason,total_budget_paths,budget_constraint_satisfied,projected_estimator_standard_error
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_high,AV,100,50000,25000,50000,0,0,0,0,2,25000,0,2500000,50000,5000000,0,5000000,True,,5000000,True,0.07742767485393319
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_high,GCV,100,50000,49990,49990,0,1000,0,1000,1,49990,1000,5000000,49990,5000000,0,5000000,True,,5000000,True,0.006645598475218534
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_high,NCV_SCRATCH,100,50000,49800,49800,20000,0,0,20000,1,49800,20000,5000000,49800,5000000,0,5000000,True,,5000000,True,0.003803963429704478
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_high,NCV_TRANSFER_BETA1,100,50000,49800,49800,0,0,20000,20000,1,49800,20000,5000000,49800,5000000,0,5000000,True,,5000000,True,0.0607266487350723
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_high,NCV_TRANSFER_BETA,100,50000,49790,49790,0,1000,20000,21000,1,49790,21000,5000000,49790,5000000,0,5000000,True,,5000000,True,0.018842769931354263
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_short,MC,100,50000,50000,50000,0,0,0,0,1,50000,0,5000000,50000,5000000,0,5000000,True,,5000000,True,0.02430947838217509
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_short,AV,100,50000,25000,50000,0,0,0,0,2,25000,0,2500000,50000,5000000,0,5000000,True,,5000000,True,0.01710695455504637
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_short,GCV,100,50000,49990,49990,0,1000,0,1000,1,49990,1000,5000000,49990,5000000,0,5000000,True,,5000000,True,0.0004621490116087031
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_short,NCV_SCRATCH,100,50000,49800,49800,20000,0,0,20000,1,49800,20000,5000000,49800,5000000,0,5000000,True,,5000000,True,0.0004050880190593218
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_short,NCV_TRANSFER_BETA1,100,50000,49800,49800,0,0,20000,20000,1,49800,20000,5000000,49800,5000000,0,5000000,True,,5000000,True,0.011523509967100595
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_short,NCV_TRANSFER_BETA,100,50000,49790,49790,0,1000,20000,21000,1,49790,21000,5000000,49790,5000000,0,5000000,True,,5000000,True,0.0005498779873693799
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_long,MC,100,50000,50000,50000,0,0,0,0,1,50000,0,5000000,50000,5000000,0,5000000,True,,5000000,True,0.05305582121821044
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_long,AV,100,50000,25000,50000,0,0,0,0,2,25000,0,2500000,50000,5000000,0,5000000,True,,5000000,True,0.036243293860750016
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_long,GCV,100,50000,49990,49990,0,1000,0,1000,1,49990,1000,5000000,49990,5000000,0,5000000,True,,5000000,True,0.002153955220825177
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_long,NCV_SCRATCH,100,50000,49800,49800,20000,0,0,20000,1,49800,20000,5000000,49800,5000000,0,5000000,True,,5000000,True,0.0011496369905525695
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_long,NCV_TRANSFER_BETA1,100,50000,49800,49800,0,0,20000,20000,1,49800,20000,5000000,49800,5000000,0,5000000,True,,5000000,True,0.017431254003502372
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_long,NCV_TRANSFER_BETA,100,50000,49790,49790,0,1000,20000,21000,1,49790,21000,5000000,49790,5000000,0,5000000,True,,5000000,True,0.0018109796518314424
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,reference,MC,250,50000,50000,50000,0,0,0,0,1,50000,0,12500000,50000,12500000,0,12500000,True,,12500000,True,0.035716395942955594
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,reference,AV,250,50000,25000,50000,0,0,0,0,2,25000,0,6250000,50000,12500000,0,12500000,True,,12500000,True,0.02474055642210764
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,reference,GCV,250,50000,49996,49996,0,1000,0,1000,1,49996,1000,12500000,49996,12500000,0,12500000,True,,12500000,True,0.0009833599611464615
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,reference,NCV_SCRATCH,250,50000,49920,49920,20000,0,0,20000,1,49920,20000,12500000,49920,12500000,0,12500000,True,,12500000,True,0.0006524528870421759
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_low,MC,250,50000,50000,50000,0,0,0,0,1,50000,0,12500000,50000,12500000,0,12500000,True,,12500000,True,0.05049838392548276
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_low,AV,250,50000,25000,50000,0,0,0,0,2,25000,0,6250000,50000,12500000,0,12500000,True,,12500000,True,0.008831845460162514
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_low,GCV,250,50000,49996,49996,0,1000,0,1000,1,49996,1000,12500000,49996,12500000,0,12500000,True,,12500000,True,0.001302486225293714
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_low,NCV_SCRATCH,250,50000,49920,49920,20000,0,0,20000,1,49920,20000,12500000,49920,12500000,0,12500000,True,,12500000,True,0.0022647635957937355
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_low,NCV_TRANSFER_BETA1,250,50000,49920,49920,0,0,20000,20000,1,49920,20000,12500000,49920,12500000,0,12500000,True,,12500000,True,0.0227653782607485
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_low,NCV_TRANSFER_BETA,250,50000,49916,49916,0,1000,20000,21000,1,49916,21000,12500000,49916,12500000,0,12500000,True,,12500000,True,0.020079270277904918
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_high,MC,250,50000,50000,50000,0,0,0,0,1,50000,0,12500000,50000,12500000,0,12500000,True,,12500000,True,0.011208627336765083
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_high,AV,250,50000,25000,50000,0,0,0,0,2,25000,0,6250000,50000,12500000,0,12500000,True,,12500000,True,0.010952840657396937
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_high,GCV,250,50000,49996,49996,0,1000,0,1000,1,49996,1000,12500000,49996,12500000,0,12500000,True,,12500000,True,0.0007927555661017052
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_high,NCV_SCRATCH,250,50000,49920,49920,20000,0,0,20000,1,49920,20000,12500000,49920,12500000,0,12500000,True,,12500000,True,0.0007792084313871482
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_high,NCV_TRANSFER_BETA1,250,50000,49920,49920,0,0,20000,20000,1,49920,20000,12500000,49920,12500000,0,12500000,True,,12500000,True,0.029395767594164325
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_high,NCV_TRANSFER_BETA,250,50000,49916,49916,0,1000,20000,21000,1,49916,21000,12500000,49916,12500000,0,12500000,True,,12500000,True,0.00826543568112096
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_low,MC,250,50000,50000,50000,0,0,0,0,1,50000,0,12500000,50000,12500000,0,12500000,True,,12500000,True,0.018921353427329455
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_low,AV,250,50000,25000,50000,0,0,0,0,2,25000,0,6250000,50000,12500000,0,12500000,True,,12500000,True,0.010597300236840624
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_low,GCV,250,50000,49996,49996,0,1000,0,1000,1,49996,1000,12500000,49996,12500000,0,12500000,True,,12500000,True,0.00027737046509314746
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_low,NCV_SCRATCH,250,50000,49920,49920,20000,0,0,20000,1,49920,20000,12500000,49920,12500000,0,12500000,True,,12500000,True,0.0002492752567181882
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_low,NCV_TRANSFER_BETA1,250,50000,49920,49920,0,0,20000,20000,1,49920,20000,12500000,49920,12500000,0,12500000,True,,12500000,True,0.01718120292620175
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_low,NCV_TRANSFER_BETA,250,50000,49916,49916,0,1000,20000,21000,1,49916,21000,12500000,49916,12500000,0,12500000,True,,12500000,True,0.0026793115037805114
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_high,MC,250,50000,50000,50000,0,0,0,0,1,50000,0,12500000,50000,12500000,0,12500000,True,,12500000,True,0.09522043177218106
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_high,AV,250,50000,25000,50000,0,0,0,0,2,25000,0,6250000,50000,12500000,0,12500000,True,,12500000,True,0.07742767485393319
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_high,GCV,250,50000,49996,49996,0,1000,0,1000,1,49996,1000,12500000,49996,12500000,0,12500000,True,,12500000,True,0.006645199695443887
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_high,NCV_SCRATCH,250,50000,49920,49920,20000,0,0,20000,1,49920,20000,12500000,49920,12500000,0,12500000,True,,12500000,True,0.0037993886073280437
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_high,NCV_TRANSFER_BETA1,250,50000,49920,49920,0,0,20000,20000,1,49920,20000,12500000,49920,12500000,0,12500000,True,,12500000,True,0.0606536160583358
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_high,NCV_TRANSFER_BETA,250,50000,49916,49916,0,1000,20000,21000,1,49916,21000,12500000,49916,12500000,0,12500000,True,,12500000,True,0.0188189730609974
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_short,MC,250,50000,50000,50000,0,0,0,0,1,50000,0,12500000,50000,12500000,0,12500000,True,,12500000,True,0.02430947838217509
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_short,AV,250,50000,25000,50000,0,0,0,0,2,25000,0,6250000,50000,12500000,0,12500000,True,,12500000,True,0.01710695455504637
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_short,GCV,250,50000,49996,49996,0,1000,0,1000,1,49996,1000,12500000,49996,12500000,0,12500000,True,,12500000,True,0.0004621212796174626
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_short,NCV_SCRATCH,250,50000,49920,49920,20000,0,0,20000,1,49920,20000,12500000,49920,12500000,0,12500000,True,,12500000,True,0.0004046008414698773
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_short,NCV_TRANSFER_BETA1,250,50000,49920,49920,0,0,20000,20000,1,49920,20000,12500000,49920,12500000,0,12500000,True,,12500000,True,0.011509651260983472
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_short,NCV_TRANSFER_BETA,250,50000,49916,49916,0,1000,20000,21000,1,49916,21000,12500000,49916,12500000,0,12500000,True,,12500000,True,0.0005491835366476871
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_long,MC,250,50000,50000,50000,0,0,0,0,1,50000,0,12500000,50000,12500000,0,12500000,True,,12500000,True,0.05305582121821044
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_long,AV,250,50000,25000,50000,0,0,0,0,2,25000,0,6250000,50000,12500000,0,12500000,True,,12500000,True,0.036243293860750016
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_long,GCV,250,50000,49996,49996,0,1000,0,1000,1,49996,1000,12500000,49996,12500000,0,12500000,True,,12500000,True,0.0021538259692941426
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_long,NCV_SCRATCH,250,50000,49920,49920,20000,0,0,20000,1,49920,20000,12500000,49920,12500000,0,12500000,True,,12500000,True,0.0011482543839302012
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_long,NCV_TRANSFER_BETA1,250,50000,49920,49920,0,0,20000,20000,1,49920,20000,12500000,49920,12500000,0,12500000,True,,12500000,True,0.017410290371138868
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_long,NCV_TRANSFER_BETA,250,50000,49916,49916,0,1000,20000,21000,1,49916,21000,12500000,49916,12500000,0,12500000,True,,12500000,True,0.0018086925333159296
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,reference,MC,500,50000,50000,50000,0,0,0,0,1,50000,0,25000000,50000,25000000,0,25000000,True,,25000000,True,0.035716395942955594
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,reference,AV,500,50000,25000,50000,0,0,0,0,2,25000,0,12500000,50000,25000000,0,25000000,True,,25000000,True,0.02474055642210764
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,reference,GCV,500,50000,49998,49998,0,1000,0,1000,1,49998,1000,25000000,49998,25000000,0,25000000,True,,25000000,True,0.0009833402929638275
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,reference,NCV_SCRATCH,500,50000,49960,49960,20000,0,0,20000,1,49960,20000,25000000,49960,25000000,0,25000000,True,,25000000,True,0.0006521916446344891
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_low,MC,500,50000,50000,50000,0,0,0,0,1,50000,0,25000000,50000,25000000,0,25000000,True,,25000000,True,0.05049838392548276
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_low,AV,500,50000,25000,50000,0,0,0,0,2,25000,0,12500000,50000,25000000,0,25000000,True,,25000000,True,0.008831845460162514
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_low,GCV,500,50000,49998,49998,0,1000,0,1000,1,49998,1000,25000000,49998,25000000,0,25000000,True,,25000000,True,0.0013024601742666544
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_low,NCV_SCRATCH,500,50000,49960,49960,20000,0,0,20000,1,49960,20000,25000000,49960,25000000,0,25000000,True,,25000000,True,0.002263856783506815
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_low,NCV_TRANSFER_BETA1,500,50000,49960,49960,0,0,20000,20000,1,49960,20000,25000000,49960,25000000,0,25000000,True,,25000000,True,0.022756262993812212
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_low,NCV_TRANSFER_BETA,500,50000,49958,49958,0,1000,20000,21000,1,49958,21000,25000000,49958,25000000,0,25000000,True,,25000000,True,0.020070828119749366
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_high,MC,500,50000,50000,50000,0,0,0,0,1,50000,0,25000000,50000,25000000,0,25000000,True,,25000000,True,0.011208627336765083
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_high,AV,500,50000,25000,50000,0,0,0,0,2,25000,0,12500000,50000,25000000,0,25000000,True,,25000000,True,0.010952840657396937
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_high,GCV,500,50000,49998,49998,0,1000,0,1000,1,49998,1000,25000000,49998,25000000,0,25000000,True,,25000000,True,0.0007927397101975864
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_high,NCV_SCRATCH,500,50000,49960,49960,20000,0,0,20000,1,49960,20000,25000000,49960,25000000,0,25000000,True,,25000000,True,0.0007788964360067182
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_high,NCV_TRANSFER_BETA1,500,50000,49960,49960,0,0,20000,20000,1,49960,20000,25000000,49960,25000000,0,25000000,True,,25000000,True,0.029383997516577703
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_high,NCV_TRANSFER_BETA,500,50000,49958,49958,0,1000,20000,21000,1,49958,21000,25000000,49958,25000000,0,25000000,True,,25000000,True,0.008261960549092813
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_low,MC,500,50000,50000,50000,0,0,0,0,1,50000,0,25000000,50000,25000000,0,25000000,True,,25000000,True,0.018921353427329455
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_low,AV,500,50000,25000,50000,0,0,0,0,2,25000,0,12500000,50000,25000000,0,25000000,True,,25000000,True,0.010597300236840624
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_low,GCV,500,50000,49998,49998,0,1000,0,1000,1,49998,1000,25000000,49998,25000000,0,25000000,True,,25000000,True,0.00027736491740646074
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_low,NCV_SCRATCH,500,50000,49960,49960,20000,0,0,20000,1,49960,20000,25000000,49960,25000000,0,25000000,True,,25000000,True,0.00024917544680158713
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_low,NCV_TRANSFER_BETA1,500,50000,49960,49960,0,0,20000,20000,1,49960,20000,25000000,49960,25000000,0,25000000,True,,25000000,True,0.01717432356539496
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_low,NCV_TRANSFER_BETA,500,50000,49958,49958,0,1000,20000,21000,1,49958,21000,25000000,49958,25000000,0,25000000,True,,25000000,True,0.0026781850100807978
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_high,MC,500,50000,50000,50000,0,0,0,0,1,50000,0,25000000,50000,25000000,0,25000000,True,,25000000,True,0.09522043177218106
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_high,AV,500,50000,25000,50000,0,0,0,0,2,25000,0,12500000,50000,25000000,0,25000000,True,,25000000,True,0.07742767485393319
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_high,GCV,500,50000,49998,49998,0,1000,0,1000,1,49998,1000,25000000,49998,25000000,0,25000000,True,,25000000,True,0.006645066784804432
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_high,NCV_SCRATCH,500,50000,49960,49960,20000,0,0,20000,1,49960,20000,25000000,49960,25000000,0,25000000,True,,25000000,True,0.0037978673305474075
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_high,NCV_TRANSFER_BETA1,500,50000,49960,49960,0,0,20000,20000,1,49960,20000,25000000,49960,25000000,0,25000000,True,,25000000,True,0.06062933032520674
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_high,NCV_TRANSFER_BETA,500,50000,49958,49958,0,1000,20000,21000,1,49958,21000,25000000,49958,25000000,0,25000000,True,,25000000,True,0.01881106078407164
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_short,MC,500,50000,50000,50000,0,0,0,0,1,50000,0,25000000,50000,25000000,0,25000000,True,,25000000,True,0.02430947838217509
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_short,AV,500,50000,25000,50000,0,0,0,0,2,25000,0,12500000,50000,25000000,0,25000000,True,,25000000,True,0.01710695455504637
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_short,GCV,500,50000,49998,49998,0,1000,0,1000,1,49998,1000,25000000,49998,25000000,0,25000000,True,,25000000,True,0.00046211203672972493
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_short,NCV_SCRATCH,500,50000,49960,49960,20000,0,0,20000,1,49960,20000,25000000,49960,25000000,0,25000000,True,,25000000,True,0.0004044388391244561
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_short,NCV_TRANSFER_BETA1,500,50000,49960,49960,0,0,20000,20000,1,49960,20000,25000000,49960,25000000,0,25000000,True,,25000000,True,0.011505042791825359
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_short,NCV_TRANSFER_BETA,500,50000,49958,49958,0,1000,20000,21000,1,49958,21000,25000000,49958,25000000,0,25000000,True,,25000000,True,0.0005489526371075823
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_long,MC,500,50000,50000,50000,0,0,0,0,1,50000,0,25000000,50000,25000000,0,25000000,True,,25000000,True,0.05305582121821044
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_long,AV,500,50000,25000,50000,0,0,0,0,2,25000,0,12500000,50000,25000000,0,25000000,True,,25000000,True,0.036243293860750016
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_long,GCV,500,50000,49998,49998,0,1000,0,1000,1,49998,1000,25000000,49998,25000000,0,25000000,True,,25000000,True,0.0021537828906208188
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_long,NCV_SCRATCH,500,50000,49960,49960,20000,0,0,20000,1,49960,20000,25000000,49960,25000000,0,25000000,True,,25000000,True,0.001147794622396683
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_long,NCV_TRANSFER_BETA1,500,50000,49960,49960,0,0,20000,20000,1,49960,20000,25000000,49960,25000000,0,25000000,True,,25000000,True,0.017403319283623722
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_long,NCV_TRANSFER_BETA,500,50000,49958,49958,0,1000,20000,21000,1,49958,21000,25000000,49958,25000000,0,25000000,True,,25000000,True,0.001807932083946521
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,reference,MC,1000,50000,50000,50000,0,0,0,0,1,50000,0,50000000,50000,50000000,0,50000000,True,,50000000,True,0.035716395942955594
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,reference,AV,1000,50000,25000,50000,0,0,0,0,2,25000,0,25000000,50000,50000000,0,50000000,True,,50000000,True,0.02474055642210764
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,reference,GCV,1000,50000,49999,49999,0,1000,0,1000,1,49999,1000,50000000,49999,50000000,0,50000000,True,,50000000,True,0.0009833304593150564
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,reference,NCV_SCRATCH,1000,50000,49980,49980,20000,0,0,20000,1,49980,20000,50000000,49980,50000000,0,50000000,True,,50000000,True,0.0006520611410524654
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_low,MC,1000,50000,50000,50000,0,0,0,0,1,50000,0,50000000,50000,50000000,0,50000000,True,,50000000,True,0.05049838392548276
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_low,AV,1000,50000,25000,50000,0,0,0,0,2,25000,0,25000000,50000,50000000,0,50000000,True,,50000000,True,0.008831845460162514
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_low,GCV,1000,50000,49999,49999,0,1000,0,1000,1,49999,1000,50000000,49999,50000000,0,50000000,True,,50000000,True,0.001302447149339288
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_low,NCV_SCRATCH,1000,50000,49980,49980,20000,0,0,20000,1,49980,20000,50000000,49980,50000000,0,50000000,True,,50000000,True,0.002263403785646651
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_low,NCV_TRANSFER_BETA1,1000,50000,49980,49980,0,0,20000,20000,1,49980,20000,50000000,49980,50000000,0,50000000,True,,50000000,True,0.02275170946440318
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_low,NCV_TRANSFER_BETA,1000,50000,49979,49979,0,1000,20000,21000,1,49979,21000,50000000,49979,50000000,0,50000000,True,,50000000,True,0.020066611031826536
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_high,MC,1000,50000,50000,50000,0,0,0,0,1,50000,0,50000000,50000,50000000,0,50000000,True,,50000000,True,0.011208627336765083
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_high,AV,1000,50000,25000,50000,0,0,0,0,2,25000,0,25000000,50000,50000000,0,50000000,True,,50000000,True,0.010952840657396937
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_high,GCV,1000,50000,49999,49999,0,1000,0,1000,1,49999,1000,50000000,49999,50000000,0,50000000,True,,50000000,True,0.0007927317826022942
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_high,NCV_SCRATCH,1000,50000,49980,49980,20000,0,0,20000,1,49980,20000,50000000,49980,50000000,0,50000000,True,,50000000,True,0.0007787405787893486
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_high,NCV_TRANSFER_BETA1,1000,50000,49980,49980,0,0,20000,20000,1,49980,20000,50000000,49980,50000000,0,50000000,True,,50000000,True,0.02937811777714584
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_high,NCV_TRANSFER_BETA,1000,50000,49979,49979,0,1000,20000,21000,1,49979,21000,50000000,49979,50000000,0,50000000,True,,50000000,True,0.008260224625998729
