contract_id,method,pricing_observations,pricing_simulated_paths,training_paths,pilot_paths,validation_paths,one_time_shared_paths,independent_random_vectors_pricing,payoff_evaluations_pricing,total_paths_one_standalone_valuation,observation_variance,estimator_variance,standard_error,pricing_runtime_s,marginal_runtime_s,standalone_runtime_s,vrr_against_mc,vrr_against_gcv
volatility_low,AV,50000.0,100000.0,0,0,0,0,50000.0,100000.0,100000.0,2.8075693077435586,5.615138615487117e-05,0.007493352990777714,0.49669144199992843,0.49669144199992843,0.49669144199992843,6.375883568543233,0.0013698933828634227
volatility_low,GCV,50000.0,50000.0,0,1000.0,0,0,50000.0,50000.0,51000.0,0.0038464110077998234,7.692822015599647e-08,0.00027734253115757065,0.3896561509998264,0.3896561509998264,0.3971751859999131,4655.542454104816,1.0
volatility_low,NCV_SCRATCH,50000.0,50000.0,20000.0,0,0,0,50000.0,50000.0,70000.0,0.0031019366283069776,6.203873256613955e-08,0.00024644923379738443,0.3321119049999197,0.3321119049999197,12.885629218999838,6297.280479250784,1.3544609586754641
volatility_low,NCV_TRANSFER_BETA1,50000.0,50000.0,0,0,0,20000,50000.0,50000.0,70000.0,14.736071200846872,0.00029472142401693746,0.017167105072103978,0.3577069790001133,0.3577069790001133,12.941078365999829,1.214855140742499,0.00026102693971224625
volatility_low,NCV_TRANSFER_BETA,50000.0,50000.0,0,1000.0,0,20000,50000.0,50000.0,71000.0,0.3583324950632489,7.166649901264977e-06,0.0026770495534754676,0.3586578700001155,0.3586578700001155,12.944296147999694,49.95646302409097,0.010734089332736136
volatility_high,MC,50000.0,50000.0,0,0,0,0,50000.0,50000.0,50000.0,453.3465313440294,0.009066930626880588,0.09521753994530555,0.33980584799996905,0.33980584799996905,0.33980584799996905,1.0,0.004872149551454931
volatility_high,AV,50000.0,100000.0,0,0,0,0,50000.0,100000.0,100000.0,149.87612083215993,0.002997522416643199,0.054749449379560354,0.500795738999841,0.500795738999841,0.500795738999841,3.024826788882976,0.014730534710297612
volatility_high,GCV,50000.0,50000.0,0,1000.0,0,0,50000.0,50000.0,51000.0,2.2077573149004066,4.415514629800813e-05,0.0066446473025782,0.3893420489998789,0.3893420489998789,0.39683560799994666,205.45720651413814,1.0
volatility_high,NCV_SCRATCH,50000.0,50000.0,20000.0,0,0,0,50000.0,50000.0,70000.0,0.720612861171547,1.441225722343094e-05,0.0037915698045993336,0.33295778999990944,0.33295778999990944,12.892519242999924,636.0633378688243,3.091164593493538
volatility_high,NCV_TRANSFER_BETA1,50000.0,50000.0,0,0,0,20000,50000.0,50000.0,70000.0,183.64874815632436,0.0036729749631264873,0.06060309081921449,0.35767877600005704,0.35767877600005704,12.938153047999776,2.4686064944383244,0.012026832954382356
