base_seed,replication,contract_id,method,target_training_runtime_s,ncv_setup_cost_s,pilot_runtime_s,pricing_runtime_s,marginal_runtime_s,standalone_runtime_s,pricing_observations
42,3,strike_high,NCV_TRANSFER_BETA,0.0,0.0,0.008160707000115508,0.3545630880000772,0.3545630880000772,12.869982765000259,50000
42,3,volatility_low,MC,0.0,0.0,0.0,0.3382113070001651,0.3382113070001651,0.3382113070001651,50000
42,3,volatility_low,AV,0.0,0.0,0.0,0.4911990479999986,0.4911990479999986,0.4911990479999986,50000
42,3,volatility_low,GCV,0.0,0.0,0.007486202000109188,0.38926082799980577,0.38926082799980577,0.39674702999991496,50000
42,3,volatility_low,NCV_SCRATCH,12.585336971999823,12.585336971999823,0.0,0.3351394930000424,0.3351394930000424,12.920476464999865,50000
42,3,volatility_low,NCV_TRANSFER_BETA1,0.0,0.0,0.0,0.3599524080000265,0.3599524080000265,12.867211378000093,50000
42,3,volatility_low,NCV_TRANSFER_BETA,0.0,0.0,0.008162201000004643,0.3550590249999459,0.3550590249999459,12.870480196000017,50000
42,3,volatility_high,MC,0.0,0.0,0.0,0.34039996400019845,0.34039996400019845,0.34039996400019845,50000
42,3,volatility_high,AV,0.0,0.0,0.0,0.49715133300014713,0.49715133300014713,0.49715133300014713,50000
42,3,volatility_high,GCV,0.0,0.0,0.007488917000046058,0.393122639000012,0.393122639000012,0.40061155600005804,50000
42,3,volatility_high,NCV_SCRATCH,12.387800696000113,12.387800696000113,0.0,0.32829915100001017,0.32829915100001017,12.716099847000123,50000
42,3,volatility_high,NCV_TRANSFER_BETA1,0.0,0.0,0.0,0.3600237120001566,0.3600237120001566,12.867282682000223,50000
42,3,volatility_high,NCV_TRANSFER_BETA,0.0,0.0,0.008101296999939223,0.35488011900019956,0.35488011900019956,12.870240386000205,50000
42,3,maturity_short,MC,0.0,0.0,0.0,0.33722055500015813,0.33722055500015813,0.33722055500015813,50000
42,3,maturity_short,AV,0.0,0.0,0.0,0.4938976879998336,0.4938976879998336,0.4938976879998336,50000
42,3,maturity_short,GCV,0.0,0.0,0.007499529000142502,0.3892104039998685,0.3892104039998685,0.396709933000011,50000
42,3,maturity_short,NCV_SCRATCH,12.451130478999858,12.451130478999858,0.0,0.3285962779998499,0.3285962779998499,12.779726756999708,50000
42,3,maturity_short,NCV_TRANSFER_BETA1,0.0,0.0,0.0,0.3535381219999181,0.3535381219999181,12.860797091999984,50000
42,3,maturity_short,NCV_TRANSFER_BETA,0.0,0.0,0.008057886999949915,0.3552971100000377,0.3552971100000377,12.870613967000054,50000
42,3,maturity_long,MC,0.0,0.0,0.0,0.3382474530001218,0.3382474530001218,0.3382474530001218,50000
42,3,maturity_long,AV,0.0,0.0,0.0,0.490402240000094,0.490402240000094,0.490402240000094,50000
42,3,maturity_long,GCV,0.0,0.0,0.007552910999947926,0.38791006700012076,0.38791006700012076,0.3954629780000687,50000
42,3,maturity_long,NCV_SCRATCH,12.455914408999888,12.455914408999888,0.0,0.33247439699994175,0.33247439699994175,12.78838880599983,50000
42,3,maturity_long,NCV_TRANSFER_BETA1,0.0,0.0,0.0,0.35856335200014655,0.35856335200014655,12.865822322000213,50000
42,3,maturity_long,NCV_TRANSFER_BETA,0.0,0.0,0.008126690000153758,0.35934331399994335,0.35934331399994335,12.874728974000163,50000
42,4,reference,MC,0.0,0.0,0.0,0.3123650490001637,0.3123650490001637,0.3123650490001637,50000
42,4,reference,AV,0.0,0.0,0.0,0.49730909899994913,0.49730909899994913,0.49730909899994913,50000
42,4,reference,GCV,0.0,0.0,0.007694676000028267,0.38888708199988287,0.38888708199988287,0.39658175799991113,50000
42,4,reference,NCV_SCRATCH,12.419459524999866,12.419459524999866,0.0,0.33150317699983134,0.33150317699983134,12.750962701999697,50000
42,4,strike_low,MC,0.0,0.0,0.0,0.3376299530000324,0.3376299530000324,0.3376299530000324,50000
42,4,strike_low,AV,0.0,0.0,0.0,0.5198150329999862,0.5198150329999862,0.5198150329999862,50000
42,4,strike_low,GCV,0.0,0.0,0.007525847999886537,0.40257183400012764,0.40257183400012764,0.4100976820000142,50000
42,4,strike_low,NCV_SCRATCH,12.498107430000118,12.498107430000118,0.0,0.3282798760001242,0.3282798760001242,12.826387306000242,50000
42,4,strike_low,NCV_TRANSFER_BETA1,0.0,0.0,0.0,0.3530961180001668,0.3530961180001668,12.80507757600003,50000
42,4,strike_low,NCV_TRANSFER_BETA,0.0,0.0,0.00822055100002217,0.3539730329998747,0.3539730329998747,12.81417504199976,50000
42,4,strike_high,MC,0.0,0.0,0.0,0.33852514299996983,0.33852514299996983,0.33852514299996983,50000
42,4,strike_high,AV,0.0,0.0,0.0,0.4940021009999782,0.4940021009999782,0.4940021009999782,50000
42,4,strike_high,GCV,0.0,0.0,0.007508655999799885,0.38942187700013164,0.38942187700013164,0.39693053299993153,50000
42,4,strike_high,NCV_SCRATCH,12.477834856000072,12.477834856000072,0.0,0.3307219559999339,0.3307219559999339,12.808556812000006,50000
42,4,strike_high,NCV_TRANSFER_BETA1,0.0,0.0,0.0,0.3531964879998668,0.3531964879998668,12.80517794599973,50000
42,4,strike_high,NCV_TRANSFER_BETA,0.0,0.0,0.008053881000023466,0.35466548999988845,0.35466548999988845,12.814700828999776,50000
42,4,volatility_low,MC,0.0,0.0,0.0,0.33869887300011214,0.33869887300011214,0.33869887300011214,50000
42,4,volatility_low,AV,0.0,0.0,0.0,0.4976792200000091,0.4976792200000091,0.4976792200000091,50000
42,4,volatility_low,GCV,0.0,0.0,0.007579513000109728,0.39473173700002917,0.39473173700002917,0.4023112500001389,50000
42,4,volatility_low,NCV_SCRATCH,12.493686231999845,12.493686231999845,0.0,0.3329455800001142,0.3329455800001142,12.82663181199996,50000
42,4,volatility_low,NCV_TRANSFER_BETA1,0.0,0.0,0.0,0.3545362820000264,0.3545362820000264,12.80651773999989,50000
42,4,volatility_low,NCV_TRANSFER_BETA,0.0,0.0,0.008053606999965268,0.35761510600013935,0.35761510600013935,12.817650170999968,50000
42,4,volatility_high,MC,0.0,0.0,0.0,0.3435127589998501,0.3435127589998501,0.3435127589998501,50000
42,4,volatility_high,AV,0.0,0.0,0.0,0.497522262000075,0.497522262000075,0.497522262000075,50000
42,4,volatility_high,GCV,0.0,0.0,0.007665157999781513,0.39530585600004997,0.39530585600004997,0.4029710139998315,50000
42,4,volatility_high,NCV_SCRATCH,12.446193442999856,12.446193442999856,0.0,0.3289829360001022,0.3289829360001022,12.775176378999959,50000
42,4,volatility_high,NCV_TRANSFER_BETA1,0.0,0.0,0.0,0.35669691599991893,0.35669691599991893,12.808678373999783,50000
42,4,volatility_high,NCV_TRANSFER_BETA,0.0,0.0,0.008108051000135674,0.35653036300004715,0.35653036300004715,12.816619872000047,50000
42,4,maturity_short,MC,0.0,0.0,0.0,0.33913412600008996,0.33913412600008996,0.33913412600008996,50000
42,4,maturity_short,AV,0.0,0.0,0.0,0.49293789099988317,0.49293789099988317,0.49293789099988317,50000
42,4,maturity_short,GCV,0.0,0.0,0.007833977000018422,0.38992814099992756,0.38992814099992756,0.397762117999946,50000
42,4,maturity_short,NCV_SCRATCH,12.514234962000046,12.514234962000046,0.0,0.3301671950000582,0.3301671950000582,12.844402157000104,50000
42,4,maturity_short,NCV_TRANSFER_BETA1,0.0,0.0,0.0,0.3555962839998301,0.3555962839998301,12.807577741999694,50000
42,4,maturity_short,NCV_TRANSFER_BETA,0.0,0.0,0.008409914999901957,0.3546408029999384,0.3546408029999384,12.815032175999704,50000
42,4,maturity_long,MC,0.0,0.0,0.0,0.3384402260001025,0.3384402260001025,0.3384402260001025,50000
42,4,maturity_long,AV,0.0,0.0,0.0,0.4977146860001085,0.4977146860001085,0.4977146860001085,50000
42,4,maturity_long,GCV,0.0,0.0,0.007554131999995661,0.3917526719999387,0.3917526719999387,0.39930680399993435,50000
42,4,maturity_long,NCV_SCRATCH,12.475560706999886,12.475560706999886,0.0,0.33023139000010815,0.33023139000010815,12.805792096999994,50000
42,4,maturity_long,NCV_TRANSFER_BETA1,0.0,0.0,0.0,0.3523351010001079,0.3523351010001079,12.804316558999972,50000
42,4,maturity_long,NCV_TRANSFER_BETA,0.0,0.0,0.008119532999899093,0.35605960299994877,0.35605960299994877,12.816160593999712,50000
