contract_id,method,cost_scope,target_definition,target_se,Q,required_pricing_observations,required_simulated_paths,training_paths,pilot_paths,shared_paths,runtime_projection_basis_n,runtime_projection_is_empirical_or_projected,setup_reuse_assumption,projected_pricing_runtime_s_median,projected_pricing_runtime_s_mean_sensitivity,setup_cost_s,ncv_setup_cost_s,setup_runtime_components,marginal_pricing_cost_s,marginal_runtime_components,projected_total_cost_s,marginal_runtime_s,one_time_runtime_s,standalone_runtime_s,feasible,failure_reason
volatility_low,MC,end_to_end,match_scratch_50000_se,0.00024644923379738443,1,294726683,294726683,0,0,0,50000,projected_from_empirical_single_n,no setup cost,2001.0846925019189,2000.1815167290843,0.0,NA,none,2001.0846925019189,pricing_runtime_s,2001.0846925019189,2001.0846925019189,0.0,2001.0846925019189,True,
volatility_low,MC,end_to_end,fixed_se_0.001,0.001,1,17900881,17900881,0,0,0,50000,projected_from_empirical_single_n,no setup cost,121.5403321707334,121.48547578017171,0.0,NA,none,121.5403321707334,pricing_runtime_s,121.5403321707334,121.5403321707334,0.0,121.5403321707334,True,
volatility_low,AV,end_to_end,match_gcv_50000_se,0.00027734253115757065,1,36500393,73000786,0,0,0,50000,projected_from_empirical_single_n,no setup cost,360.8185503859438,361.1341574581336,0.0,NA,none,360.8185503859438,pricing_runtime_s,360.8185503859438,360.8185503859438,0.0,360.8185503859438,True,
volatility_low,AV,end_to_end,match_scratch_50000_se,0.00024644923379738443,1,46224854,92449708,0,0,0,50000,projected_from_empirical_single_n,no setup cost,456.9480885337836,457.34777986952736,0.0,NA,none,456.9480885337836,pricing_runtime_s,456.9480885337836,456.9480885337836,0.0,456.9480885337836,True,
volatility_low,AV,end_to_end,fixed_se_0.001,0.001,1,2807570,5615140,0,0,0,50000,projected_from_empirical_single_n,no setup cost,27.753765213077685,27.778041361218552,0.0,NA,none,27.753765213077685,pricing_runtime_s,27.753765213077685,27.753765213077685,0.0,27.753765213077685,True,
volatility_low,GCV,end_to_end,match_gcv_50000_se,0.00027734253115757065,1,50007,50007,0,1000,0,50000,projected_from_empirical_single_n,GCV pilot counted once per target,0.3913015805528665,0.391609720486368,0.007579513000109728,NA,pilot_runtime_s,0.3913015805528665,pricing_runtime_s,0.39888109355297624,0.3913015805528665,0.007579513000109728,0.39888109355297624,True,
volatility_low,GCV,end_to_end,match_scratch_50000_se,0.00024644923379738443,1,63329,63329,0,1000,0,50000,projected_from_empirical_single_n,GCV pilot counted once per target,0.4955453795435136,0.4959356087883936,0.007579513000109728,NA,pilot_runtime_s,0.4955453795435136,pricing_runtime_s,0.5031248925436234,0.4955453795435136,0.007579513000109728,0.5031248925436234,True,
volatility_low,GCV,end_to_end,fixed_se_0.001,0.001,1,3847,3847,0,1000,0,50000,projected_from_empirical_single_n,GCV pilot counted once per target,0.03010252925364204,0.030126234221430154,0.007579513000109728,NA,pilot_runtime_s,0.03010252925364204,pricing_runtime_s,0.03768204225375177,0.03010252925364204,0.007579513000109728,0.03768204225375177,True,
volatility_low,NCV_SCRATCH,end_to_end,match_gcv_50000_se,0.00027734253115757065,1,40328,40328,20000,0,0,50000,projected_from_empirical_single_n,target NCV setup (training-data generation + optimizer runtime) counted once; validation/tuning evaluation excluded,0.2671010661399206,0.26766384660612225,12.505634041000008,12.505634041000008,ncv_setup_cost_s,0.2671010661399206,pricing_runtime_s,12.772735107139928,0.2671010661399206,12.505634041000008,12.772735107139928,True,
volatility_low,NCV_SCRATCH,end_to_end,match_scratch_50000_se,0.00024644923379738443,1,51072,51072,20000,0,0,50000,projected_from_empirical_single_n,target NCV setup (training-data generation + optimizer runtime) counted once; validation/tuning evaluation excluded,0.33826090185226204,0.3389736156979735,12.505634041000008,12.505634041000008,ncv_setup_cost_s,0.33826090185226204,pricing_runtime_s,12.84389494285227,0.33826090185226204,12.505634041000008,12.84389494285227,True,
volatility_low,NCV_SCRATCH,end_to_end,fixed_se_0.001,0.001,1,3102,3102,20000,0,0,50000,projected_from_empirical_single_n,target NCV setup (training-data generation + optimizer runtime) counted once; validation/tuning evaluation excluded,0.020545216900566196,0.02058850555872325,12.505634041000008,12.505634041000008,ncv_setup_cost_s,0.020545216900566196,pricing_runtime_s,12.526179257900573,0.020545216900566196,12.505634041000008,12.526179257900573,True,
volatility_low,NCV_TRANSFER_BETA1,end_to_end,match_gcv_50000_se,0.00027734253115757065,1,191579380,191579380,0,0,20000,50000,projected_from_empirical_single_n,shared reference NCV training counted once,1358.4368218614043,1363.0919057631504,12.507258970000066,12.507258970000066,shared_reference_training_runtime_s,1358.4368218614043,pricing_runtime_s,1370.9440808314043,1358.4368218614043,12.507258970000066,1370.9440808314043,True,
volatility_low,NCV_TRANSFER_BETA1,end_to_end,match_scratch_50000_se,0.00024644923379738443,1,242620095,242620095,0,0,20000,50000,projected_from_empirical_single_n,shared reference NCV training counted once,1720.3525283958638,1726.2478230694064,12.507258970000066,12.507258970000066,shared_reference_training_runtime_s,1720.3525283958638,pricing_runtime_s,1732.859787365864,1720.3525283958638,12.507258970000066,1732.859787365864,True,
volatility_low,NCV_TRANSFER_BETA1,end_to_end,fixed_se_0.001,0.001,1,14736072,14736072,0,0,20000,50000,projected_from_empirical_single_n,shared reference NCV training counted once,104.48944356329386,104.8475074193423,12.507258970000066,12.507258970000066,shared_reference_training_runtime_s,104.48944356329386,pricing_runtime_s,116.99670253329393,104.48944356329386,12.507258970000066,116.99670253329393,True,
volatility_low,NCV_TRANSFER_BETA,end_to_end,match_gcv_50000_se,0.00027734253115757065,1,4658577,4658577,0,1000,20000,50000,projected_from_empirical_single_n,shared reference NCV training counted once,33.08139615014346,33.12452458518168,12.515421171000071,12.515421171000071,shared_reference_training_runtime_s|pilot_runtime_s,33.08139615014346,pricing_runtime_s,45.59681732114353,33.08139615014346,12.515421171000071,45.59681732114353,True,
volatility_low,NCV_TRANSFER_BETA,end_to_end,match_scratch_50000_se,0.00024644923379738443,1,5899718,5899718,0,1000,20000,50000,projected_from_empirical_single_n,shared reference NCV training counted once,41.894962417092614,41.94958115678648,12.515421171000071,12.515421171000071,shared_reference_training_runtime_s|pilot_runtime_s,41.894962417092614,pricing_runtime_s,54.410383588092685,41.894962417092614,12.515421171000071,54.410383588092685,True,
