config_id,replication,checkpoint,split,train_seed,validation_seed,test_seed,pilot_seed,network_init_seed,train_paths,validation_paths,test_paths,hidden_width,parameter_count,parameter_count_formula,parameter_to_training_path_ratio,mse,payoff_mean,network_output_mean,analytic_eh,payoff_variance,network_output_variance,payoff_network_covariance,payoff_network_correlation,centered_residual_mean,centered_residual_variance,ncv_price_estimate,estimator_variance_at_reporting_n,standard_error,ncv_vrr_vs_mc,generalization_gap_ratio,generalization_gap_log,optimizer_cumulative_runtime_s,training_data_generation_runtime_s,validation_tuning_overhead_runtime_s,total_ncv_setup_runtime_s,ncv_setup_cost_s,setup_cost_excludes_validation_generation_and_evaluation_runtime,inference_runtime_per_observation_s,training_continuous_no_reinit_between_checkpoints
w32_n200,0,1,validation,1042,2042,3042,4042,5042,200,200,500,32,8129,8129,40.645,93.73458996624511,5.60351939811515,0.48282921458498324,0.3998049232760049,69.75555187904833,1.3605956648490634,1.6318818068517618,0.1675076977770391,5.120690183530165,67.85238393019387,5.52049510680617,0.13570476786038774,0.36838128055099073,1.0280486526576933,1.475778286322219,0.3891855023764287,0.002370417999827623,0.0005612259999452363,0.008831189999909839,0.0029316439997728594,0.0029316439997728594,True,3.5851000029651913e-07,True
w32_n200,0,1,test,1042,2042,3042,4042,5042,200,200,500,32,8129,8129,40.645,104.05096509309291,6.149411986176468,0.498243643786435,0.3998049232760049,72.9338871112683,1.4126518457389865,1.0433789679517576,0.10279212098140386,5.651168342390034,72.25978102110379,6.050973265666038,0.1445195620422076,0.3801572859254543,1.0093289251730175,1.475778286322219,0.3891855023764287,0.002370417999827623,0.0005612259999452363,0.008831189999909839,0.0029316439997728594,0.0029316439997728594,True,3.5851000029651913e-07,True
w32_n200,0,2,training,1042,2042,3042,4042,5042,200,200,500,32,8129,8129,40.645,52.36552380464361,5.202904719236872,1.3276450493810434,0.7149379189811534,50.99452317302162,2.2852598933905113,7.872109474998778,0.7292250158021345,3.875259669855828,37.535564116414584,4.590197588836981,0.07507112823282917,0.2739911097696952,1.3585655197525413,1.6910723505166851,0.5253628546408358,0.00800427900003342,0.0005612259999452363,0.008831189999909839,0.008565504999978657,0.008565504999978657,True,3.578480000214768e-07,True
w32_n200,0,2,validation,1042,2042,3042,4042,5042,200,200,500,32,8129,8129,40.645,88.5538894263561,5.60351939811515,0.7725656718286976,0.7149379189811534,69.75555187904833,1.6973669449535915,2.954712919118981,0.271542637116314,4.8309537262864515,65.54349298576396,5.545891645267605,0.13108698597152793,0.36205936802067135,1.0642635706674837,1.6910723505166851,0.5253628546408358,0.00800427900003342,0.0005612259999452363,0.008831189999909839,0.008565504999978657,0.008565504999978657,True,3.578480000214768e-07,True
w32_n200,0,2,test,1042,2042,3042,4042,5042,200,200,500,32,8129,8129,40.645,99.11674397892035,6.149411986176468,0.7900483620174886,0.7149379189811534,72.9338871112683,1.693454789764117,2.0461531534411166,0.18411393226499412,5.35936362415898,70.5350355941502,6.074301543140133,0.1410700711883004,0.37559295944985494,1.0340093614033286,1.6910723505166851,0.5253628546408358,0.00800427900003342,0.0005612259999452363,0.008831189999909839,0.008565504999978657,0.008565504999978657,True,3.578480000214768e-07,True
w32_n400,0,0,training,1042,2042,3042,4042,5042,400,200,500,32,8129,8129,20.3225,97.42329779308693,6.097195295318519,0.13042635998937652,0.09314692038365258,61.09508315772148,1.1878798535907191,0.15352849037887864,0.018021859147428623,5.966768935329141,61.97590603055444,6.059915855712795,0.12395181206110888,0.35206790830904894,0.9857876563773234,1.0191043492483016,0.01892415257797543,0.0,0.0013660659999459313,0.008831189999909839,0.0013660659999459313,0.0,True,3.6345599983178545e-07,True
w32_n400,0,0,validation,1042,2042,3042,4042,5042,400,200,500,32,8129,8129,20.3225,99.28450649904735,5.60351939811515,0.19811423827640895,0.09314692038365258,69.75555187904833,1.230717661470171,0.284038510442136,0.03065551527798925,5.40540515983874,70.41819251963425,5.498552080222392,0.14083638503926849,0.375281740881792,0.9905899226197667,1.0191043492483016,0.01892415257797543,0.0,0.0013660659999459313,0.008831189999909839,0.0013660659999459313,0.0,True,3.6345599983178545e-07,True
w32_n400,0,0,test,1042,2042,3042,4042,5042,400,200,500,32,8129,8129,20.3225,109.27302416217968,6.149411986176468,0.2244978360645839,0.09314692038365258,72.9338871112683,1.3605225967979018,-0.011320434535868912,-0.0011364374518887319,5.924914150111885,74.31705057713793,6.018061070495536,0.14863410115427586,0.3855309341081152,0.9813883428482678,1.0191043492483016,0.01892415257797543,0.0,0.0013660659999459313,0.008831189999909839,0.0013660659999459313,0.0,True,3.6345599983178545e-07,True
w32_n400,0,1,training,1042,2042,3042,4042,5042,400,200,500,32,8129,8129,20.3225,73.79726323865026,6.097195295318519,1.1552476077796332,0.7301185884779401,61.09508315772148,2.031698457766978,6.814309959483922,0.6116304922877551,4.941947687538885,49.49816169652062,5.672066276016826,0.09899632339304124,0.31463681188481624,1.23428994257005,1.1940915489754627,0.17738568621489992,0.0030328929999541288,0.0013660659999459313,0.008831189999909839,0.00439895899990006,0.00439895899990006,True,1.1990347999926599e-05,True
w32_n400,0,1,validation,1042,2042,3042,4042,5042,400,200,500,32,8129,8129,20.3225,88.12068837078985,5.60351939811515,0.7475930949978866,0.7301185884779401,69.75555187904833,1.7081659413446875,3.299362372767487,0.30225646481372453,4.855926303117263,64.86499307485803,5.586044891595203,0.12972998614971606,0.36018049107317857,1.0753959658724745,1.1940915489754627,0.17738568621489992,0.0030328929999541288,0.0013660659999459313,0.008831189999909839,0.00439895899990006,0.00439895899990006,True,1.1990347999926599e-05,True
