contract_id,method,cost_scope,target_definition,target_se,Q,required_pricing_observations,required_simulated_paths,training_paths,pilot_paths,shared_paths,runtime_projection_basis_n,runtime_projection_is_empirical_or_projected,setup_reuse_assumption,projected_pricing_runtime_s_median,projected_pricing_runtime_s_mean_sensitivity,setup_cost_s,ncv_setup_cost_s,setup_runtime_components,marginal_pricing_cost_s,marginal_runtime_components,projected_total_cost_s,marginal_runtime_s,one_time_runtime_s,standalone_runtime_s,feasible,failure_reason
strike_high,NCV_SCRATCH,end_to_end,fixed_se_0.001,0.001,1,5728622,5728622,100,0,0,200,projected_from_empirical_single_n,target NCV setup (training-data generation + optimizer runtime) counted once; validation/tuning evaluation excluded,95.8039705653839,95.8039705653839,0.1842747360000203,0.1842747360000203,ncv_setup_cost_s,95.8039705653839,pricing_runtime_s,95.98824530138393,95.8039705653839,0.1842747360000203,95.98824530138393,True,
strike_high,NCV_TRANSFER_BETA1,end_to_end,match_gcv_50000_se,0.013547463315498488,1,62073,62073,0,0,100,200,projected_from_empirical_single_n,shared reference NCV training counted once,0.76782143961565,0.76782143961565,0.6784514414998739,0.6784514414998739,shared_reference_training_runtime_s,0.76782143961565,pricing_runtime_s,1.4462728811155239,0.76782143961565,0.6784514414998739,1.4462728811155239,True,
strike_high,NCV_TRANSFER_BETA1,end_to_end,match_scratch_50000_se,0.16907363757086816,1,399,399,0,0,100,200,projected_from_empirical_single_n,shared reference NCV training counted once,0.004935491347391689,0.004935491347391689,0.6784514414998739,0.6784514414998739,shared_reference_training_runtime_s,0.004935491347391689,pricing_runtime_s,0.6833869328472656,0.004935491347391689,0.6784514414998739,0.6833869328472656,True,
strike_high,NCV_TRANSFER_BETA1,end_to_end,fixed_se_0.001,0.001,1,11392371,11392371,0,0,100,200,projected_from_empirical_single_n,shared reference NCV training counted once,140.91967041798497,140.91967041798497,0.6784514414998739,0.6784514414998739,shared_reference_training_runtime_s,140.91967041798497,pricing_runtime_s,141.59812185948485,140.91967041798497,0.6784514414998739,141.59812185948485,True,
strike_high,NCV_TRANSFER_BETA,end_to_end,match_gcv_50000_se,0.013547463315498488,1,17170,17170,0,50,100,200,projected_from_empirical_single_n,shared reference NCV training counted once,0.16260105898165875,0.16260105898165875,0.6791318459999047,0.6791318459999047,shared_reference_training_runtime_s|pilot_runtime_s,0.16260105898165875,pricing_runtime_s,0.8417329049815635,0.16260105898165875,0.6791318459999047,0.8417329049815635,True,
strike_high,NCV_TRANSFER_BETA,end_to_end,match_scratch_50000_se,0.16907363757086816,1,111,111,0,50,100,200,projected_from_empirical_single_n,shared reference NCV training counted once,0.0010511774925430473,0.0010511774925430473,0.6791318459999047,0.6791318459999047,shared_reference_training_runtime_s|pilot_runtime_s,0.0010511774925430473,pricing_runtime_s,0.6801830234924477,0.0010511774925430473,0.6791318459999047,0.6801830234924477,True,
strike_high,NCV_TRANSFER_BETA,end_to_end,fixed_se_0.001,0.001,1,3151262,3151262,0,50,100,200,projected_from_empirical_single_n,shared reference NCV training counted once,29.8426638514071,29.8426638514071,0.6791318459999047,0.6791318459999047,shared_reference_training_runtime_s|pilot_runtime_s,29.8426638514071,pricing_runtime_s,30.521795697407004,29.8426638514071,0.6791318459999047,30.521795697407004,True,
volatility_low,MC,end_to_end,match_gcv_50000_se,0.004766705189747557,1,928885,928885,0,0,0,200,projected_from_empirical_single_n,no setup cost,7.447941584830536,7.447941584830536,0.0,NA,none,7.447941584830536,pricing_runtime_s,7.447941584830536,7.447941584830536,0.0,7.447941584830536,True,
volatility_low,MC,end_to_end,match_scratch_50000_se,0.2924309335265249,1,247,247,0,0,0,200,projected_from_empirical_single_n,no setup cost,0.0019804836674649096,0.0019804836674649096,0.0,NA,none,0.0019804836674649096,pricing_runtime_s,0.0019804836674649096,0.0019804836674649096,0.0,0.0019804836674649096,True,
volatility_low,MC,end_to_end,fixed_se_0.001,0.001,1,21105636,21105636,0,0,0,200,projected_from_empirical_single_n,no setup cost,169.22820805449157,169.22820805449157,0.0,NA,none,169.22820805449157,pricing_runtime_s,169.22820805449157,169.22820805449157,0.0,169.22820805449157,True,
