base_seed,replication,contract_id,K,sigma,T,method,pricing_seed,pilot_seed,target_training_seed,price,observation_variance,estimator_variance,std_error,ci_lower,ci_upper,pricing_observations,pricing_simulated_paths,pilot_paths,target_training_paths,shared_reference_training_paths,total_simulated_paths,shared_reference_training_runtime_s,target_training_runtime_s,pilot_runtime_s,pricing_runtime_s,end_to_end_runtime_s,beta,corr_f_c0,param_hash,hash_verified,error
42,1,maturity_long,100.0,0.2,2.0,NCV_SCRATCH,105642,104642,103642,,,,,,,,,,,,,,,,,,,,,,torch_not_available
42,1,maturity_long,100.0,0.2,2.0,NCV_TRANSFER_BETA1,105642,104642,103642,,,,,,,,,,,,,,,,,,,,,,torch_not_available
42,1,maturity_long,100.0,0.2,2.0,NCV_TRANSFER_BETA,105642,104642,103642,,,,,,,,,,,,,,,,,,,,,,torch_not_available
42,2,reference,100.0,0.2,1.0,MC,205042,204042,203042,5.767924315001214,64.13991057013973,0.006413991057013973,0.08008739636805515,5.610953018119826,5.924895611882603,10000,10000,0,0,0,10000,0.0,0.0,0.0,0.06449353900006827,0.06449353900006827,nan,nan,,,
42,2,reference,100.0,0.2,1.0,AV,205042,204042,203042,5.766637524628715,15.148805535909075,0.0015148805535909074,0.038921466488184994,5.690351450311872,5.842923598945558,10000,20000,0,0,0,20000,0.0,0.0,0.0,0.09809636900001806,0.09809636900001806,nan,nan,,,
42,2,reference,100.0,0.2,1.0,GCV,205042,204042,203042,5.783275714837798,0.04686225912402915,4.686225912402915e-06,0.0021647692515376587,5.779032767104784,5.787518662570811,10000,10000,2000,0,0,12000,0.0,0.0,0.01186416600000939,0.048093934999997145,0.059958101000006536,1.0341539696543895,0.9996409242990824,,,
42,2,reference,100.0,0.2,1.0,NCV_SCRATCH,205042,204042,203042,,,,,,,,,,,,,,,,,,,,,,torch_not_available
42,2,strike_low,80.0,0.2,1.0,MC,205142,204142,203142,21.461551784592558,129.7309746654173,0.01297309746654173,0.11389950599779496,21.23830875283688,21.684794816348237,10000,10000,0,0,0,10000,0.0,0.0,0.0,0.06416183899989392,0.06416183899989392,nan,nan,,,
42,2,strike_low,80.0,0.2,1.0,AV,205142,204142,203142,21.51781758305943,2.138616646731558,0.0002138616646731558,0.01462400986983925,21.489154523714543,21.546480642404315,10000,20000,0,0,0,20000,0.0,0.0,0.0,0.09858683499999188,0.09858683499999188,nan,nan,,,
42,2,strike_low,80.0,0.2,1.0,GCV,205142,204142,203142,21.506667318315237,0.09486395606922776,9.486395606922775e-06,0.0030799992868380307,21.500630519713035,21.51270411691744,10000,10000,2000,0,0,12000,0.0,0.0,0.01197604499998306,0.048523287999955755,0.060499332999938815,1.0143717622618746,0.9996445625763289,,,
