replication,contract_id,method,phase,runtime_s,timing_repetition_index
19,strike_high,AV,pricing,0.09903976200007492,1
19,strike_high,GCV,pilot,0.012117968999973527,1
19,strike_high,GCV,pricing,0.04916295499992884,1
19,volatility_low,MC,pricing,0.06465040299997327,1
19,volatility_low,AV,pricing,0.10093002999997225,1
19,volatility_low,GCV,pilot,0.012040653999974893,1
19,volatility_low,GCV,pricing,0.05017816999998104,1
19,volatility_high,MC,pricing,0.06509702599998946,1
19,volatility_high,AV,pricing,0.1001440840000214,1
19,volatility_high,GCV,pilot,0.012213767000048392,1
19,volatility_high,GCV,pricing,0.0500077809999766,1
19,maturity_short,MC,pricing,0.06441059500002666,1
19,maturity_short,AV,pricing,0.09974174199999197,1
19,maturity_short,GCV,pilot,0.011980633000007401,1
19,maturity_short,GCV,pricing,0.04939331499997479,1
19,maturity_long,MC,pricing,0.06425764999994499,1
19,maturity_long,AV,pricing,0.1001197890000185,1
19,maturity_long,GCV,pilot,0.011836322000021937,1
19,maturity_long,GCV,pricing,0.048795570000038424,1
20,reference,MC,pricing,0.0644921069999782,1
20,reference,AV,pricing,0.0983649830000104,1
20,reference,GCV,pilot,0.01139858599992749,1
20,reference,GCV,pricing,0.04860395100001824,1
20,strike_low,MC,pricing,0.06405449099997895,1
20,strike_low,AV,pricing,0.09935881799992785,1
20,strike_low,GCV,pilot,0.011866268999938256,1
20,strike_low,GCV,pricing,0.04877570200005721,1
20,strike_high,MC,pricing,0.06463378199998715,1
20,strike_high,AV,pricing,0.09902372299995932,1
20,strike_high,GCV,pilot,0.011778564999985974,1
20,strike_high,GCV,pricing,0.04866164899999603,1
20,volatility_low,MC,pricing,0.06431733099998382,1
20,volatility_low,AV,pricing,0.09886502700010169,1
20,volatility_low,GCV,pilot,0.011632372000008218,1
20,volatility_low,GCV,pricing,0.048934748999954536,1
20,volatility_high,MC,pricing,0.06490112000005865,1
20,volatility_high,AV,pricing,0.10048404799999844,1
20,volatility_high,GCV,pilot,0.012001241000007212,1
20,volatility_high,GCV,pricing,0.05003438100004587,1
20,maturity_short,MC,pricing,0.06568862100004935,1
20,maturity_short,AV,pricing,0.10001182600001357,1
20,maturity_short,GCV,pilot,0.012325154999984989,1
20,maturity_short,GCV,pricing,0.05033731699995769,1
20,maturity_long,MC,pricing,0.06493329099998846,1
20,maturity_long,AV,pricing,0.10094215300000542,1
20,maturity_long,GCV,pilot,0.012162653000018508,1
20,maturity_long,GCV,pricing,0.04908858599992527,1
21,reference,MC,pricing,0.06424488599998313,1
21,reference,AV,pricing,0.09988325699998768,1
21,reference,GCV,pilot,0.012143025999989732,1
21,reference,GCV,pricing,0.049320969999939734,1
21,strike_low,MC,pricing,0.06491119999998318,1
21,strike_low,AV,pricing,0.09916539699997884,1
21,strike_low,GCV,pilot,0.011853896000047826,1
21,strike_low,GCV,pricing,0.04943562300002213,1
21,strike_high,MC,pricing,0.06421381799998471,1
21,strike_high,AV,pricing,0.09950429900004565,1
21,strike_high,GCV,pilot,0.012050583000018378,1
21,strike_high,GCV,pricing,0.04898786799992649,1
21,volatility_low,MC,pricing,0.06451046199993016,1
21,volatility_low,AV,pricing,0.10007208900003661,1
21,volatility_low,GCV,pilot,0.012327219999974659,1
21,volatility_low,GCV,pricing,0.04980809899996075,1
21,volatility_high,MC,pricing,0.06433995399993364,1
21,volatility_high,AV,pricing,0.09974547999991046,1
21,volatility_high,GCV,pilot,0.011860177000016847,1
21,volatility_high,GCV,pricing,0.04944695500000762,1
21,maturity_short,MC,pricing,0.06490468800006965,1
21,maturity_short,AV,pricing,0.10069221700007347,1
21,maturity_short,GCV,pilot,0.01187567699992087,1
21,maturity_short,GCV,pricing,0.04981038300002183,1
21,maturity_long,MC,pricing,0.06460481700003129,1
21,maturity_long,AV,pricing,0.09998067800006538,1
21,maturity_long,GCV,pilot,0.011955424999996467,1
21,maturity_long,GCV,pricing,0.051039607999996406,1
22,reference,MC,pricing,0.06447299199999179,1
22,reference,AV,pricing,0.10021713000003274,1
22,reference,GCV,pilot,0.011828126999944288,1
22,reference,GCV,pricing,0.049789916000008816,1
22,strike_low,MC,pricing,0.06457250699997985,1
22,strike_low,AV,pricing,0.10008793800000149,1
22,strike_low,GCV,pilot,0.012283627999977398,1
22,strike_low,GCV,pricing,0.04964431600001262,1
22,strike_high,MC,pricing,0.06419071300001633,1
22,strike_high,AV,pricing,0.10019395200004055,1
22,strike_high,GCV,pilot,0.012102765999998155,1
22,strike_high,GCV,pricing,0.049475852000000486,1
22,volatility_low,MC,pricing,0.06444081899996945,1
22,volatility_low,AV,pricing,0.09970590199998242,1
22,volatility_low,GCV,pilot,0.012025642000025982,1
22,volatility_low,GCV,pricing,0.0498700480000025,1
22,volatility_high,MC,pricing,0.06433800799993605,1
22,volatility_high,AV,pricing,0.10004859100001795,1
22,volatility_high,GCV,pilot,0.012198054000009506,1
22,volatility_high,GCV,pricing,0.048811974000045666,1
22,maturity_short,MC,pricing,0.06500349999998889,1
22,maturity_short,AV,pricing,0.10083594099990023,1
22,maturity_short,GCV,pilot,0.011996227000054205,1
22,maturity_short,GCV,pricing,0.0504059080000161,1
22,maturity_long,MC,pricing,0.06530489199997191,1
22,maturity_long,AV,pricing,0.10148333800009368,1
22,maturity_long,GCV,pilot,0.012100903000032304,1
22,maturity_long,GCV,pricing,0.0499860139999555,1
23,reference,MC,pricing,0.06459022800004277,1
23,reference,AV,pricing,0.10062654900002599,1
23,reference,GCV,pilot,0.012095552999994652,1
23,reference,GCV,pricing,0.05019864099995175,1
23,strike_low,MC,pricing,0.06475659900002029,1
23,strike_low,AV,pricing,0.09865855700002157,1
23,strike_low,GCV,pilot,0.011655811999958132,1
23,strike_low,GCV,pricing,0.04867003799995473,1
23,strike_high,MC,pricing,0.0644352390000904,1
23,strike_high,AV,pricing,0.10120277499993335,1
23,strike_high,GCV,pilot,0.011908303000041087,1
23,strike_high,GCV,pricing,0.04998115500006861,1
23,volatility_low,MC,pricing,0.0645624469999575,1
23,volatility_low,AV,pricing,0.09920481699998618,1
23,volatility_low,GCV,pilot,0.011943879999989804,1
23,volatility_low,GCV,pricing,0.05089903800001139,1
23,volatility_high,MC,pricing,0.06542281199995159,1
23,volatility_high,AV,pricing,0.09968964099994082,1
23,volatility_high,GCV,pilot,0.012064565000059702,1
23,volatility_high,GCV,pricing,0.04956639099998483,1
23,maturity_short,MC,pricing,0.06458850500007429,1
23,maturity_short,AV,pricing,0.10016198300002088,1
23,maturity_short,GCV,pilot,0.011792377999995551,1
23,maturity_short,GCV,pricing,0.048696859000074255,1
23,maturity_long,MC,pricing,0.06479797600002257,1
23,maturity_long,AV,pricing,0.09899459400003252,1
23,maturity_long,GCV,pilot,0.012033205999955499,1
23,maturity_long,GCV,pricing,0.0492005580000523,1
24,reference,MC,pricing,0.06468916300002547,1
24,reference,AV,pricing,0.09986598000000413,1
24,reference,GCV,pilot,0.013059171000008973,1
24,reference,GCV,pricing,0.049275417999979254,1
24,strike_low,MC,pricing,0.0642478500000152,1
24,strike_low,AV,pricing,0.09996563599997899,1
24,strike_low,GCV,pilot,0.0127568569999994,1
24,strike_low,GCV,pricing,0.049606946999915635,1
24,strike_high,MC,pricing,0.06460148999997273,1
24,strike_high,AV,pricing,0.10204289300008895,1
24,strike_high,GCV,pilot,0.012569307000035224,1
24,strike_high,GCV,pricing,0.049273103000018637,1
24,volatility_low,MC,pricing,0.0645444529999395,1
24,volatility_low,AV,pricing,0.09935910399997283,1
24,volatility_low,GCV,pilot,0.012508955000043898,1
24,volatility_low,GCV,pricing,0.04900194799995461,1
24,volatility_high,MC,pricing,0.06436569899994993,1
24,volatility_high,AV,pricing,0.09946491200003038,1
24,volatility_high,GCV,pilot,0.012650017000055414,1
24,volatility_high,GCV,pricing,0.0486731039999313,1
24,maturity_short,MC,pricing,0.0643418050000264,1
24,maturity_short,AV,pricing,0.09924474000001737,1
24,maturity_short,GCV,pilot,0.012552735999975084,1
24,maturity_short,GCV,pricing,0.04871654499993383,1
24,maturity_long,MC,pricing,0.06462255899998581,1
24,maturity_long,AV,pricing,0.09950836300004084,1
24,maturity_long,GCV,pilot,0.01246856900002058,1
24,maturity_long,GCV,pricing,0.048864070999911746,1
25,reference,MC,pricing,0.06424201799995899,1
25,reference,AV,pricing,0.09963359600010335,1
25,reference,GCV,pilot,0.012484698999969623,1
25,reference,GCV,pricing,0.04898827199997413,1
25,strike_low,MC,pricing,0.06441484099991612,1
25,strike_low,AV,pricing,0.0992273379999915,1
25,strike_low,GCV,pilot,0.012653614999976526,1
25,strike_low,GCV,pricing,0.04942664000009245,1
25,strike_high,MC,pricing,0.06536255000003166,1
25,strike_high,AV,pricing,0.09970425800008798,1
25,strike_high,GCV,pilot,0.012668522000012672,1
25,strike_high,GCV,pricing,0.04872138400003223,1
25,volatility_low,MC,pricing,0.06487856700005068,1
25,volatility_low,AV,pricing,0.10145198999998684,1
25,volatility_low,GCV,pilot,0.013049722999994628,1
25,volatility_low,GCV,pricing,0.049630731000092965,1
25,volatility_high,MC,pricing,0.06585865600004581,1
25,volatility_high,AV,pricing,0.09987733100001606,1
25,volatility_high,GCV,pilot,0.012510286999940945,1
25,volatility_high,GCV,pricing,0.04918575099998179,1
25,maturity_short,MC,pricing,0.0645652919999975,1
25,maturity_short,AV,pricing,0.10016224299999976,1
25,maturity_short,GCV,pilot,0.0123906229999875,1
25,maturity_short,GCV,pricing,0.05192227800000637,1
25,maturity_long,MC,pricing,0.06488608099994053,1
25,maturity_long,AV,pricing,0.1006331720000162,1
25,maturity_long,GCV,pilot,0.012181783000073665,1
25,maturity_long,GCV,pricing,0.05068356499998572,1
26,reference,MC,pricing,0.06489298400003918,1
26,reference,AV,pricing,0.10210198300001139,1
26,reference,GCV,pilot,0.012030510999920807,1
26,reference,GCV,pricing,0.05132710600003065,1
26,strike_low,MC,pricing,0.06471180500000173,1
26,strike_low,AV,pricing,0.09984527099993556,1
26,strike_low,GCV,pilot,0.012139294999997219,1
26,strike_low,GCV,pricing,0.0493402890000425,1
26,strike_high,MC,pricing,0.06430953400001727,1
26,strike_high,AV,pricing,0.09957741200003056,1
26,strike_high,GCV,pilot,0.011968746000093233,1
26,strike_high,GCV,pricing,0.04941613099992992,1
26,volatility_low,MC,pricing,0.06435211400003027,1
26,volatility_low,AV,pricing,0.09930622599995331,1
26,volatility_low,GCV,pilot,0.012132572000041364,1
26,volatility_low,GCV,pricing,0.04897535399993558,1
26,volatility_high,MC,pricing,0.06402706500000477,1
26,volatility_high,AV,pricing,0.09915757400005987,1
26,volatility_high,GCV,pilot,0.012002832999996826,1
26,volatility_high,GCV,pricing,0.04789738399995258,1
26,maturity_short,MC,pricing,0.06350711400000364,1
26,maturity_short,AV,pricing,0.09875684799999362,1
26,maturity_short,GCV,pilot,0.01194799300003524,1
26,maturity_short,GCV,pricing,0.04813336100005472,1
26,maturity_long,MC,pricing,0.06361985900002765,1
26,maturity_long,AV,pricing,0.09854738999990786,1
26,maturity_long,GCV,pilot,0.011860804999969332,1
26,maturity_long,GCV,pricing,0.048175777999972524,1
27,reference,MC,pricing,0.06368849199998294,1
27,reference,AV,pricing,0.09818467299999156,1
27,reference,GCV,pilot,0.011844099999962054,1
27,reference,GCV,pricing,0.04791218000002573,1
27,strike_low,MC,pricing,0.06339059200001884,1
27,strike_low,AV,pricing,0.09826258900000084,1
27,strike_low,GCV,pilot,0.011768802000005962,1
27,strike_low,GCV,pricing,0.048441898000078254,1
27,strike_high,MC,pricing,0.06364213099993776,1
27,strike_high,AV,pricing,0.09796921199995268,1
27,strike_high,GCV,pilot,0.011733376000051976,1
27,strike_high,GCV,pricing,0.048491350000062994,1
27,volatility_low,MC,pricing,0.06348578799997995,1
27,volatility_low,AV,pricing,0.09823879400005353,1
27,volatility_low,GCV,pilot,0.011980236999988847,1
27,volatility_low,GCV,pricing,0.049055723999913425,1
27,volatility_high,MC,pricing,0.06374223799991796,1
27,volatility_high,AV,pricing,0.09804095500010135,1
27,volatility_high,GCV,pilot,0.011944379999931698,1
27,volatility_high,GCV,pricing,0.04807726800004275,1
27,maturity_short,MC,pricing,0.06334722099995815,1
27,maturity_short,AV,pricing,0.097880516000032,1
27,maturity_short,GCV,pilot,0.01173618199993598,1
27,maturity_short,GCV,pricing,0.04780974999994214,1
27,maturity_long,MC,pricing,0.06423564900001111,1
27,maturity_long,AV,pricing,0.0983373379999648,1
27,maturity_long,GCV,pilot,0.011935794000009992,1
27,maturity_long,GCV,pricing,0.048253116000068985,1
28,reference,MC,pricing,0.06391481000002841,1
28,reference,AV,pricing,0.09861585700002706,1
28,reference,GCV,pilot,0.011909134000006816,1
28,reference,GCV,pricing,0.04834098100002393,1
28,strike_low,MC,pricing,0.06396313999994163,1
28,strike_low,AV,pricing,0.09987332299999707,1
28,strike_low,GCV,pilot,0.01207861000000321,1
28,strike_low,GCV,pricing,0.048120599999947444,1
28,strike_high,MC,pricing,0.0636505180000313,1
28,strike_high,AV,pricing,0.10124126499999875,1
28,strike_high,GCV,pilot,0.01211900600003446,1
28,strike_high,GCV,pricing,0.048573803999943266,1
28,volatility_low,MC,pricing,0.06474581999998463,1
28,volatility_low,AV,pricing,0.09967372100004468,1
28,volatility_low,GCV,pilot,0.012041931999988265,1
28,volatility_low,GCV,pricing,0.04832985899997766,1
28,volatility_high,MC,pricing,0.06331046299999343,1
28,volatility_high,AV,pricing,0.09942696099994919,1
28,volatility_high,GCV,pilot,0.011986648000060995,1
28,volatility_high,GCV,pricing,0.049245868000070914,1
28,maturity_short,MC,pricing,0.06417647800003579,1
28,maturity_short,AV,pricing,0.0985451459999922,1
28,maturity_short,GCV,pilot,0.011941985000021305,1
28,maturity_short,GCV,pricing,0.04861174600000595,1
28,maturity_long,MC,pricing,0.06453191100001732,1
28,maturity_long,AV,pricing,0.09885725699996328,1
28,maturity_long,GCV,pilot,0.012103035999984968,1
28,maturity_long,GCV,pricing,0.04950638399998297,1
29,reference,MC,pricing,0.06334539800002403,1
29,reference,AV,pricing,0.09867648100009774,1
29,reference,GCV,pilot,0.011866413999996439,1
29,reference,GCV,pricing,0.049435220999953344,1
29,strike_low,MC,pricing,0.06417065699997693,1
29,strike_low,AV,pricing,0.09974390200000016,1
29,strike_low,GCV,pilot,0.012549538000030225,1
29,strike_low,GCV,pricing,0.04894088000003194,1
29,strike_high,MC,pricing,0.06371670000009999,1
29,strike_high,AV,pricing,0.09877487400001428,1
29,strike_high,GCV,pilot,0.012118084000007912,1
29,strike_high,GCV,pricing,0.04859518400007801,1
29,volatility_low,MC,pricing,0.0635257650000085,1
29,volatility_low,AV,pricing,0.09956216299997322,1
29,volatility_low,GCV,pilot,0.012110129000006964,1
29,volatility_low,GCV,pricing,0.0481160210000553,1
29,volatility_high,MC,pricing,0.06278400099995451,1
29,volatility_high,AV,pricing,0.09831938400009221,1
29,volatility_high,GCV,pilot,0.011843010999996295,1
29,volatility_high,GCV,pricing,0.04829003500003637,1
29,maturity_short,MC,pricing,0.06334205199993903,1
29,maturity_short,AV,pricing,0.10106317200006742,1
29,maturity_short,GCV,pilot,0.012402043000065532,1
29,maturity_short,GCV,pricing,0.05044028499992237,1
29,maturity_long,MC,pricing,0.06410633699999835,1
29,maturity_long,AV,pricing,0.09927318400002605,1
29,maturity_long,GCV,pilot,0.011407527999949707,1
29,maturity_long,GCV,pricing,0.04710742899999332,1
